#timestamp_kf x y z qw qx qy qz
1686459644590178728 0.020715841218909566285 -0.81769927352478410931 -0.047489330493252893128 0.56620569966991773914 -0.71253975884207809699 -0.33857012086022586494 0.23889008139992465307
1686459644690253258 0.026319967715719396611 -0.78136273002053902026 -0.047744259076675982234 0.56448333617111845495 -0.71420634962492524078 -0.33932137740514328739 0.23691529325148633078
1686459644790318012 0.038311365060873354971 -0.84232968678641984006 -0.050949555902705993826 0.56598908815222681579 -0.71220282468749029903 -0.33860927293085718581 0.24034818261222964941
1686459644890382767 0.068879170606936698795 -0.89003814447241158536 -0.049493031859113169324 0.56576706096387274769 -0.71016026990802194607 -0.34061420005064924066 0.24405325340244474197
1686459644990447283 0.10376955327849562982 -0.93714208119205810732 -0.048132508177568575358 0.56366961874926113651 -0.70540919777222321763 -0.34635451296950686695 0.25438745240884896859
1686459645090511560 0.12887266486695778123 -0.97054610291458554006 -0.047394808098916933747 0.56263742366310531828 -0.70054029240205772933 -0.3520614952216742366 0.26217385795928949133
1686459645190575361 0.14734328564040644061 -0.96325487506210216715 -0.042417488727473903753 0.56567407786773471479 -0.69365536987536158264 -0.35390433684424377203 0.27130570549546850767
1686459645290638924 0.17108121088847519364 -0.97780741204732635197 -0.03318098291417095197 0.56987672402217737222 -0.68817717259513955241 -0.3528233457946620133 0.27779198188386267088
1686459645390702486 0.18130629591851726845 -0.9957502735786651904 -0.018073872521201288233 0.58104049853384864832 -0.68004266094974175072 -0.34753946330798074493 0.2813365241050720944
1686459645490765572 0.15603083607087528395 -0.91988836512049709793 -0.0091919728253561684694 0.58509591799957738623 -0.67907663154970421271 -0.34266918692768294497 0.28123926389046738361
1686459645590828419 0.10117044688584993228 -0.79058318185446563309 0.01646410069960052569 0.59891657030592815314 -0.67421501334836497765 -0.32388619503182641823 0.28606081566066926536
1686459645690892220 0.1825999481974562022 -0.97534805063665042102 0.0037373983875274947516 0.63521042596739618613 -0.65901739121961833145 -0.28209145036606503298 0.28745122445863108274
1686459645790957928 0.12933507155681420175 -0.82631202348063537144 0.034852040070526953131 0.67391225016391320679 -0.63701756017279087541 -0.24827114333854666262 0.28002204644612260775
1686459645891023636 0.15657195185499384049 -0.87081106269307040346 0.050800504850994902817 0.68666207891498298732 -0.62758906373503053899 -0.23878240442072473648 0.27858592893286637793
1686459645991088867 0.13703160971872779816 -0.91947873797743506774 0.048346397044355823858 0.67997851677069665044 -0.63286307925945650688 -0.24674096499193504117 0.2761022199030598312
1686459646091154099 0.1325524994017679703 -0.90908234519887465286 0.035670499806198470438 0.66144126976035400034 -0.64892542126154750814 -0.25813548184152312892 0.2734178438082728313
1686459646191218853 0.13890947195395347835 -0.91762022265312348512 0.004218279260833859845 0.63504078605590619233 -0.66594361255548384371 -0.27671958427160342486 0.2768909110508758209
1686459646291283369 0.17527805393918552412 -0.95901028976983759833 -0.040099719631279291676 0.60963112296595867168 -0.6777150611046421913 -0.29494144131111160734 0.28646419682136003981
1686459646391347885 0.25163785611691308342 -1.0909610727713654477 -0.0389636881014379724 0.59816811869972785765 -0.67553331973274632904 -0.30671967619763529367 0.3029400533691246622
1686459646491412163 0.2849925762808516172 -1.1010856237837538529 -0.045099757842979176781 0.58480550603263103948 -0.67407554914888823117 -0.3201431648700285848 0.31801419487269844133
1686459646591475964 0.34630013682636973105 -1.1769554693022037384 -0.055956659542268180618 0.56980341240978671369 -0.6709290493927357879 -0.34152736161706470641 0.32945006169978802157
1686459646691549063 0.38534343636255347088 -1.2034353205395993403 -0.064780282547018064321 0.55759374537627459656 -0.66923227774923943478 -0.35667331757536946402 0.33764110837631794437
1686459646791626930 0.42595974879217890496 -1.2458711085021687559 -0.077936155247090188602 0.55398884612533405569 -0.65960861928346115057 -0.37324517753106328799 0.34452991914416070118
1686459646891704798 0.46725063914778991458 -1.2729696510676831167 -0.096700583661862571372 0.54655338973402467495 -0.65530633463447085507 -0.38789981893622788034 0.34840598506256459377
1686459646991782665 0.51638607417164550384 -1.3239820152637973294 -0.10574100748591458432 0.54651091253629546785 -0.64566176137035680149 -0.39875041893528057058 0.35418189646254583103
1686459647091860771 0.5575803357575070951 -1.3604600609656014587 -0.11345744199311920408 0.54534234368273348803 -0.64299260706035743507 -0.40217899089573261318 0.35695138987602759162
1686459647191939116 0.58928669133178346318 -1.3905750123880666891 -0.10717599126021336298 0.54485884083137037237 -0.63748119178124418305 -0.40478949223599863805 0.3645436059902489867
1686459647292017460 0.62464041063862718595 -1.4168381799351394967 -0.10924161896054609966 0.5403622583879735819 -0.6355817841928419476 -0.41387407328952541263 0.36435240738991642173
1686459647392096043 0.6645799522840546425 -1.4450029591423412256 -0.11585261793565719557 0.53896590337098970735 -0.62838420286541196713 -0.42486776798638775654 0.36624640383074857919
1686459647492174864 0.64967069518299147557 -1.3114624105589633984 -0.1084037149210045764 0.53192953955141464295 -0.62396531418278000647 -0.43961007543990493485 0.36668955973837574769
1686459647592253447 0.65776881868640890705 -1.2291292590517850503 -0.10964474625501403893 0.52773383295102394008 -0.6165108836487027677 -0.44908515564833101363 0.37380991811056701879
1686459647692330122 0.71140313246542852266 -1.2270831779707715992 -0.12042096652256292777 0.52364169151722050888 -0.61354724126129922546 -0.45520737767090629911 0.37702175661308134913
1686459647792409897 0.74388091596444405607 -1.1981045492517818918 -0.12275201663936692598 0.5214916777672171655 -0.61359216109720837729 -0.4564912418626787538 0.37837393668468233265
1686459647892489672 0.79089653072300913905 -1.2088589829263596265 -0.12055870885068374621 0.52312946416944505756 -0.60983157845261781738 -0.45402485680249327071 0.38510055705653933877
1686459647992570162 0.84847346824273650601 -1.25219749007998149 -0.12135930394071066385 0.52877845825269209623 -0.60395938611836952337 -0.45423499780412446292 0.3863896592525751239
1686459648092650414 0.91067372051293804525 -1.310472012724039903 -0.12153522341675927765 0.53158873165471776101 -0.60351882718440463815 -0.45171570262789895178 0.38617530942705213803
1686459648192731142 0.96484688370822047077 -1.3622897034979035702 -0.12604453299994147764 0.52695354406822825233 -0.60565031938858160387 -0.45694573578228381283 0.38302512655025822141
1686459648292812109 0.99225371247900628902 -1.3229110643788593027 -0.13437449438714410554 0.5193897753678315965 -0.61023607128162660196 -0.46334034077428437604 0.37836744992309073732
1686459648392893314 0.97864245384408488082 -1.1999485722581870739 -0.14040375145113945243 0.51504878521968522342 -0.60703839672989423626 -0.47253737825231911795 0.37807083978239314215
1686459648492974758 0.94961176010566483718 -1.0750065709772858025 -0.14216611747125343368 0.50723047635267060063 -0.60546219981149551614 -0.4829117348400105425 0.37805955193896700894
1686459648593056440 0.89356775464968596356 -0.88918406354568291228 -0.14446798641166422317 -0.49972813634389567916 0.60755007552762618772 0.48989868521511631405 -0.37570463624648925416
1686459648693134069 0.80133807656764222127 -0.6477696454078010202 -0.16289614365767904336 -0.49597909875397000468 0.60659927200265018055 0.4957187621029786051 -0.37457304455088519246
1686459648793202877 0.71605884971377131709 -0.46694273009363540528 -0.17221628688852275157 -0.49329387259079338079 0.60840017627085640761 0.49693269789998129049 -0.37358837580389891997
1686459648893271446 0.70066625588016273607 -0.42881464843072486515 -0.17317323904340095608 -0.49259963247765720107 0.61011004501808208111 0.49685929066274103771 -0.37180933330540111292
1686459648993339777 0.70962950396515833695 -0.43488525776649900045 -0.17689819014745078452 -0.4919245432656041972 0.6097102063983532716 0.49696538486262498147 -0.37321456857272677921
1686459649093407869 0.69683882243322525785 -0.42027526137711046506 -0.17699446661824611016 -0.49193591757517285412 0.61152264806277711884 0.4956376578599970828 -0.37199787098422787412
1686459649193475962 0.69974347961279614871 -0.42247824407058526264 -0.17221145010658778229 -0.49220646048126376337 0.61122486044505619507 0.49714370611728098126 -0.37011498983746121683
1686459649293544054 0.67510272913012825402 -0.4128173387224869928 -0.16196753047825829253 -0.49279697795590232667 0.61015541217826874121 0.49669971770300069824 -0.37168656411126738126
1686459649393611670 0.67931532052613807782 -0.41801451372438341858 -0.1560760543657457311 -0.49263079951199351125 0.61041626630514767005 0.49711042677430017367 -0.37092870041897874067
1686459649493679285 0.66073822930637926554 -0.41585356753134344876 -0.15207425575178057375 -0.49090841257918482743 0.61044942448205641305 0.50015012766403776912 -0.3690667695771883694
1686459649593746662 0.64933910362503610703 -0.40179040232172585911 -0.13521358954561954469 0.501013087849069505 -0.61478258098597016179 -0.4866752237948819837 0.36629972763354690102
1686459649693825483 0.56131002439428390183 -0.30263133903493721899 -0.1263154703875733198 0.53043286306318526702 -0.62090315723715860941 -0.45300428444268436845 0.35764139216836415835
1686459649793910265 0.56962880457191078509 -0.30534747507267034905 -0.11816822218749507833 0.56174510313820769092 -0.63205521109812223823 -0.4104445738510346664 0.34129737915814811755
1686459649893995285 0.51341940299223498556 -0.2634447130597760145 -0.12330263497218185709 0.58115198369093612474 -0.65156803883027791802 -0.36899639453471105854 0.31868969774275135443
1686459649994080782 0.52505235642586278733 -0.26016329265511306534 -0.098933989474806027786 0.58692747610036399841 -0.66855881630202884658 -0.34051207350185325184 0.30429718162148583493
1686459650094166517 0.49802229888873161823 -0.24654963787661726693 -0.09576187646087271077 0.5844491684984949309 -0.68183101463988493585 -0.32587021682577704818 0.29552366859950585098
1686459650194252729 0.50115670579446869315 -0.23978685947929606614 -0.094743951467234618913 0.58451814563705106753 -0.68533126547571632248 -0.32095504559554521862 0.29265586050729791578
1686459650294339180 0.50331250655817305617 -0.24179795987297567073 -0.099021388872686813554 0.58375913647788402194 -0.68380437719059916635 -0.32374742473033513157 0.29465988748739024849
1686459650394425869 0.49024698904462976623 -0.23497236634844978487 -0.09817973337048931104 0.58439857050854371323 -0.68060747420273115527 -0.32783438474147819086 0.29627081028707635824
1686459650494513035 0.51161039696985455283 -0.22954293302238221175 -0.1158893032275919166 0.58405474662345258086 -0.67494659026651471212 -0.33743579778219395804 0.29910572647368510735
1686459650594600201 0.52883678988390903086 -0.24515745679266023882 -0.14578032475967359072 0.57634197967179356947 -0.67117453524029602185 -0.35221744675879701481 0.30544645342796683529
1686459650694675922 0.52271049716734852009 -0.25755479322812774301 -0.16671054856602463001 0.55028168756213158286 -0.66813600387932259306 -0.38891400353735638973 0.31548413986527729103
1686459650794742584 0.50863690799287153421 -0.2706677103094571879 -0.18403266071527688008 0.52743939341318235581 -0.66108774532140968105 -0.42394325474041966162 0.32410306388855791848
1686459650894809246 0.49320602453602274684 -0.27677357246112332945 -0.19482504837997247082 0.51903915137221812159 -0.65617766191031434708 -0.43967237576475015626 0.3266763495298773412
1686459650994875669 0.48048138316363142586 -0.28307700277364167274 -0.20516417897139771487 0.51303749879391558064 -0.65220350431523343993 -0.45037935206800111532 0.32951715133068160135
1686459651094941854 0.4726044283797278811 -0.28332202185465449329 -0.21571653023929851511 0.50766264133054450625 -0.64746134716797942854 -0.46017933673267147343 0.33362767356003131258
1686459651195008039 0.47029413914363477067 -0.28139201641787192631 -0.22598306542458954094 0.5007187303166770187 -0.64556619297083139841 -0.46708475090019579978 0.33816693966114708125
1686459651295074224 0.48866961176661760646 -0.27539901280573753084 -0.23620417584489217244 0.50000721111572854483 -0.64528936245182821896 -0.46927803693850322908 0.33670840735866952587
1686459651395140171 0.52251514514985852866 -0.27103440565106651228 -0.25293663857058068523 0.50090161099522423349 -0.64308495007054500281 -0.47201396550192697976 0.33577096281004908951
1686459651495205879 0.48599912692190327945 -0.27829534391169086227 -0.23826874465345382337 -0.49983761233648532629 0.64153557590130816379 0.47413345232988196587 -0.33733060271561854382
1686459651595271587 0.51870298241354650948 -0.26885582753883274787 -0.25743582087768940303 0.50261850773010652293 -0.64002904491949286214 -0.47535541990059571038 0.33432720816264160923
1686459651695337534 0.46766592213240720799 -0.2630583631372140907 -0.24900074346042436191 -0.49767375162447119452 0.64261409443051020762 0.47883786322570093263 -0.33178647248602827213
1686459651795404434 0.47853953567064327901 -0.26728286919054833337 -0.25355276306362634076 -0.49626649381962473218 0.64223481658883196932 0.48144274156614963456 -0.3308578154832548246
1686459651895471096 0.49183370169689366591 -0.26598286111780233831 -0.25666451649428556614 -0.49831067754434821282 0.64098264696524842599 0.48108535810517033537 -0.33073341704692338361
1686459651995537996 0.49342166043137941633 -0.26992382510174550703 -0.25992430053841930615 -0.4966801604907939427 0.64220101438698973251 0.48109282428798383346 -0.33081168315791148471
1686459652095604658 0.49432699567037280408 -0.27293128410775302495 -0.26088363263938563197 -0.49821420605214195021 0.64071988061958284888 0.48166733646847537109 -0.33054079392115176539
1686459652195671082 0.50134124265317669966 -0.28053765476788561362 -0.25249829782520910593 -0.49800757449279658973 0.64000125839462762567 0.48251657613654774792 -0.33100543614049349195
1686459652295737743 0.50648976579340021509 -0.27949750090985031603 -0.24836827879340436787 -0.49772763892060845059 0.63969555766255736806 0.48244929728821039916 -0.33211363493150930504
1686459652395804167 0.50435037959811568342 -0.28716838726749427391 -0.24677390749111821622 -0.49713702175306007103 0.64042916410954331408 0.48187934070715582324 -0.33241174521982497225
1686459652495870352 0.50313915620489835234 -0.29438908650071404782 -0.2442629752982205249 -0.49954180812408871537 0.63933649631994393658 0.4801577937599498247 -0.3333996393234953115
1686459652595936537 0.50659414772981914421 -0.31295633458471677768 -0.24135663141451471625 0.50093608700713476711 -0.63935462153012667663 -0.47799992172903493781 0.33437221698162650219
1686459652696008205 0.50161679021960170477 -0.28936214478656013815 -0.24411746105378265281 0.50139763812739324145 -0.6390598613564755226 -0.4782539511135718846 0.33388030838564586311
1686459652796082735 0.49319813401013212761 -0.26504017711962168935 -0.24699121856511505047 0.50271362607802183575 -0.63793862083952979081 -0.47817154147433854616 0.33416358736557127962
1686459652896157265 0.48089708959579097192 -0.24944636315120988224 -0.24527143215452484881 0.50301014722895587283 -0.63539390795081940322 -0.48057948742358602701 0.33511002639655729229
1686459652996231794 0.4873612509343351884 -0.26080024808200447106 -0.24575576050561831476 0.50312570543562540326 -0.63464307599341029942 -0.48079243719065795082 0.3360525598234986866
1686459653096306086 0.48060908237180227642 -0.26049991883153689187 -0.24351500242044102351 0.50316102188351774505 -0.63397320139455271004 -0.48160446037729803814 0.33610133846134176983
1686459653196380615 0.47627814338880181122 -0.26229148330674389999 -0.24529347820688593429 0.5021025587606556817 -0.63428070418676685271 -0.4826808676271015508 0.33555951604630135376
1686459653296455383 0.47586750059184812489 -0.26863650899736490896 -0.24433680651301273312 0.50139880863829933144 -0.6342238127529626901 -0.48300676949604354204 0.33624968498769858272
1686459653396529675 0.47536830419750297771 -0.26704175426406862037 -0.24849597008492155248 0.50131110182421412258 -0.63506604413285117072 -0.48276038427372924833 0.33514282053069843759
1686459653496604443 0.47089893344657329788 -0.26519546739304383776 -0.25299757816274875966 0.50284245267698979287 -0.63443236553543491674 -0.48267739716016611062 0.33416698163902186502
1686459653596678972 0.46189181320720140711 -0.25761565485216003646 -0.25150678072679699682 0.50464487113270428686 -0.63737715255570470685 -0.47931218906345307573 0.33067165716884583393
1686459653696752071 0.43572551141681759024 -0.23734331579106190957 -0.24920620332241713579 0.50694451706821019865 -0.64052532341799195414 -0.47486138658663262779 0.32747706821077854356
1686459653796823263 0.41377573048118143628 -0.21742014121057268161 -0.24693884483764586002 0.51031124220402468428 -0.64020120566830607256 -0.47208771314500269645 0.32689148572379000957
1686459653896894217 0.40970891392359121141 -0.2078817944662430528 -0.24409054754717660063 0.51524879821168423355 -0.63710366903569781716 -0.4711135256489529799 0.32660317939883792837
1686459653996965408 0.40420852908446780472 -0.2004874383075291866 -0.24589968371647713541 0.5175298030988484399 -0.63602841606379501016 -0.47146279504137966754 0.32458217719980925198
1686459654097036362 0.40422312147733879817 -0.20017832078812319851 -0.24500905821189716827 0.51777615642630125947 -0.6360118670285325182 -0.47029601723445191297 0.32591166442589486474
1686459654197107077 0.40660864795691148421 -0.19844954223833877194 -0.24249236018428982353 0.51884946156811573292 -0.63477352638322681599 -0.46920090119464452627 0.32818945862378284817
1686459654297178030 0.41944840142037709274 -0.20501176290776987332 -0.23118729807828611311 0.51968031421684623972 -0.63310478137873105187 -0.46874941983866902362 0.33073356075841325863
1686459654397248507 0.43144595150000464301 -0.2108688877188497901 -0.22380790822335175361 0.51770681736379153826 -0.63379384538716743158 -0.46905239830784450916 0.33207658822359920059
1686459654497319221 0.42170538359060710798 -0.20840145774947141377 -0.23317292039618717214 0.51532037434431787748 -0.63569590262492459143 -0.47050407658016696333 0.33009323696968939643
1686459654597389698 0.41603395906497697698 -0.21022425255005269817 -0.2427721908736168166 0.51314294447293917756 -0.63637635228936506593 -0.47307442141206279551 0.32849664928327154678
1686459654697460651 0.40906840713312464519 -0.22545198832390336841 -0.25404766172944892588 0.51069434335850205642 -0.63860244340460337042 -0.47488194587352927645 0.32536955054652727526
1686459654797533274 0.4046689341281869412 -0.2448310726956883232 -0.26033452321258843121 0.50978256484309703023 -0.6392691439545566956 -0.47598593517508908102 0.32387356743841716478
1686459654897605419 0.40763885527815252319 -0.23745175230193291127 -0.26041174620239043724 0.51022190594123273399 -0.63864973337486452554 -0.47599244905658261162 0.32439376257753710364
1686459654997677803 0.40922280399099736359 -0.23922497884951146596 -0.26249621158019109668 0.50767685331147283101 -0.63964981286708966213 -0.47704681201497334264 0.32486715539956206866
1686459655097750187 0.4162489566033042987 -0.24509921230918832458 -0.26206520292546497952 0.50734992136010925723 -0.64016992111405357502 -0.47612507327261632817 0.32570453481346850477
1686459655197822809 0.41684837599886703785 -0.25181586728368815509 -0.26309310197366386763 0.50909036830090770298 -0.63963947458186898309 -0.47514791152916457939 0.32545783387337212655
1686459655297895193 0.40348252430601255769 -0.21892193881360286212 -0.26236540517173706499 0.50791007784741026843 -0.63904759721144110962 -0.47824632625163632227 0.32392278824797315906
1686459655397967815 0.39020283909937758526 -0.18441187577810369547 -0.26081833328288805962 0.50744564506651201885 -0.64023306556161740932 -0.4788001880305614022 0.32148237744348062694
1686459655498040438 0.39793079129696384832 -0.20654429621259828842 -0.26486288570656457697 0.50723975266623722025 -0.64103985418042408462 -0.47707965644961414231 0.32275492261089011592
1686459655598113060 0.39753399911318837434 -0.21780328318490072004 -0.26264750021810917557 0.50571819297626152689 -0.64149282901625426234 -0.47756570141694548726 0.32352289013901275316
1686459655698184013 0.39543070342908848147 -0.21988873824589560968 -0.2632533139018057855 0.50553685604970721723 -0.6407941883663610394 -0.47800173610906171451 0.32454527512847369808
1686459655798251629 0.39347516884993721797 -0.22113142357293366635 -0.26047226755810326537 0.50448386811796219753 -0.64058991300460410567 -0.47905866691687420955 0.3250282815656844182
1686459655898319006 0.39423247484697188092 -0.23488468712533550065 -0.2469829085948704317 0.50374766314815311308 -0.64052019706279095246 -0.47941570610699163479 0.32578021696472420077
1686459655998386383 0.39314805702792060549 -0.21351054131588467766 -0.25856797654342134063 0.50481738594959968403 -0.64105686572269426904 -0.47791310175923568115 0.32527614256183151609
1686459656098453522 0.39363248953917079342 -0.20253092942948297539 -0.2600334224956785123 0.50616812227175111971 -0.64046080796240123512 -0.47768411089801909863 0.32468704263618874961
1686459656198520660 0.3663358583070607799 -0.18145325136500128904 -0.24540285619074125867 0.50482267501052024983 -0.64202716130767845115 -0.47764840125194329978 0.323739394760858612
1686459656298587561 0.36650225686810455894 -0.19138890512390749343 -0.2306885546591274927 0.50270254149260451548 -0.64352552351933256514 -0.47817666583808904335 0.32328336116207778694
